review_id,k,year,score,classification
CD008709,5,2010.0,0.0,Unstable
CD008709,6,2011.0,0.0,Unstable
CD008709,7,2011.0,0.0,Unstable
CD008709,8,2011.0,0.0,Unstable
CD008709,9,2011.0,0.0,Unstable
CD008709,10,2011.0,0.0,Unstable
CD008709,11,2011.0,0.0,Unstable
CD008709,12,2011.0,0.0,Unstable
CD008709,13,2012.0,0.0,Unstable
CD008709,14,2012.0,0.0,Unstable
CD008709,15,2012.0,0.0,Unstable
CD008709,16,2012.0,50.0,Fragile
CD008709,17,2013.0,0.0,Unstable
CD008709,18,2013.0,0.0,Unstable
CD008709,19,2014.0,0.0,Unstable
CD008709,20,2015.0,50.0,Fragile
CD008709,21,2015.0,100.0,Robust
CD008709,22,2016.0,50.0,Fragile
CD008709,23,2016.0,50.0,Fragile
CD008709,24,2016.0,0.0,Unstable
CD008709,25,2016.0,100.0,Robust
CD008709,26,2017.0,100.0,Robust
CD008709,27,2017.0,100.0,Robust
CD008709,28,2018.0,100.0,Robust
CD008709,29,2020.0,100.0,Robust
CD008709,30,2020.0,100.0,Robust
CD008709,31,2020.0,100.0,Robust
CD008858,3,2005.0,0.0,Unstable
CD008858,4,2005.0,0.0,Unstable
CD008858,5,2005.0,25.0,Unstable
CD008858,6,2005.0,25.0,Unstable
CD008858,7,2005.0,25.0,Unstable
CD008858,8,2005.0,25.0,Unstable
CD008858,9,2005.0,25.0,Unstable
CD008858,10,2005.0,37.5,Unstable
CD008858,11,2005.0,62.5,Fragile
CD008858,12,2005.0,50.0,Fragile
CD008858,13,2005.0,50.0,Fragile
CD008858,14,2005.0,100.0,Robust
CD008858,15,2005.0,100.0,Robust
CD008858,16,2005.0,100.0,Robust
CD008858,17,2005.0,100.0,Robust
CD008858,18,2005.0,100.0,Robust
CD008858,19,2005.0,100.0,Robust
CD008858,20,2005.0,100.0,Robust
CD008858,21,2005.0,100.0,Robust
CD008858,22,2009.0,100.0,Robust
CD008858,23,2009.0,100.0,Robust
CD008858,24,2009.0,100.0,Robust
CD008858,25,2009.0,100.0,Robust
CD008858,26,2009.0,100.0,Robust
CD008858,27,2009.0,100.0,Robust
CD008858,28,2009.0,100.0,Robust
CD008858,29,2009.0,100.0,Robust
CD008858,30,2009.0,100.0,Robust
CD008858,31,2009.0,100.0,Robust
CD008858,32,2009.0,100.0,Robust
CD008858,33,2010.0,100.0,Robust
CD008858,34,2010.0,100.0,Robust
CD008858,35,2010.0,100.0,Robust
CD008858,36,2010.0,100.0,Robust
CD008858,37,2011.0,100.0,Robust
CD008858,38,2011.0,100.0,Robust
CD008858,39,2011.0,100.0,Robust
CD008858,40,2012.0,100.0,Robust
CD008858,41,2012.0,100.0,Robust
CD008858,42,2012.0,100.0,Robust
CD008858,43,2012.0,100.0,Robust
CD008858,44,2012.0,100.0,Robust
CD008858,45,2012.0,100.0,Robust
CD008858,46,2012.0,100.0,Robust
CD008858,47,2012.0,100.0,Robust
CD008858,48,2012.0,100.0,Robust
CD008858,49,2012.0,100.0,Robust
CD008858,50,2012.0,100.0,Robust
CD008858,51,2016.0,100.0,Robust
CD008858,52,2016.0,100.0,Robust
CD008858,53,2016.0,100.0,Robust
CD008858,54,2016.0,100.0,Robust
CD008858,55,2016.0,100.0,Robust
CD008858,56,2016.0,100.0,Robust
CD008858,57,2016.0,100.0,Robust
CD008858,58,2016.0,100.0,Robust
CD008858,59,2016.0,100.0,Robust
CD008858,60,2016.0,100.0,Robust
CD008858,61,2016.0,100.0,Robust
CD008858,62,2016.0,100.0,Robust
CD008858,63,2016.0,100.0,Robust
CD008879,3,2009.0,0.0,Unstable
CD008879,4,2012.0,0.0,Unstable
CD008879,5,2013.0,0.0,Unstable
CD008879,6,2015.0,0.0,Unstable
CD008879,7,2017.0,0.0,Unstable
CD008879,8,2023.0,50.0,Fragile
CD009022,3,2013.0,0.0,Unstable
CD009022,4,2013.0,0.0,Unstable
CD009022,5,2013.0,0.0,Unstable
CD009022,6,2013.0,50.0,Fragile
CD009022,7,2014.0,100.0,Robust
CD009022,8,2014.0,100.0,Robust
CD009022,9,2019.0,100.0,Robust
CD009102,3,2013.0,12.5,Unstable
CD009102,4,2016.0,25.0,Unstable
CD009102,5,2021.0,50.0,Fragile
CD009235,3,2008.0,0.0,Unstable
CD009235,4,2008.0,0.0,Unstable
CD009235,5,2011.0,0.0,Unstable
CD009235,6,2011.0,0.0,Unstable
CD009235,7,2012.0,0.0,Unstable
CD009235,8,2013.0,0.0,Unstable
CD009235,9,2013.0,0.0,Unstable
CD009235,10,2013.0,0.0,Unstable
CD009235,11,2013.0,0.0,Unstable
CD009235,12,2014.0,0.0,Unstable
CD009235,13,2014.0,0.0,Unstable
CD009235,14,2015.0,0.0,Unstable
CD009235,15,2015.0,0.0,Unstable
CD009235,16,2015.0,0.0,Unstable
CD009235,17,2016.0,0.0,Unstable
CD009235,18,2016.0,0.0,Unstable
CD009235,19,2016.0,0.0,Unstable
CD009235,20,2017.0,0.0,Unstable
CD009235,21,2018.0,0.0,Unstable
CD009235,22,2018.0,0.0,Unstable
CD009235,23,2018.0,0.0,Unstable
CD009235,24,2018.0,0.0,Unstable
CD009235,25,2019.0,0.0,Unstable
CD009235,26,2020.0,0.0,Unstable
CD009235,27,2020.0,0.0,Unstable
CD009235,28,2020.0,0.0,Unstable
CD009235,29,2020.0,0.0,Unstable
CD009235,30,2023.0,0.0,Unstable
CD009235,31,2024.0,0.0,Unstable
CD009252,3,1993.0,0.0,Unstable
CD009252,4,1995.0,0.0,Unstable
CD009252,5,2000.0,0.0,Unstable
CD009252,6,2001.0,0.0,Unstable
CD009252,7,2002.0,0.0,Unstable
CD009252,8,2003.0,0.0,Unstable
CD009252,9,2004.0,0.0,Unstable
CD009252,10,2013.0,0.0,Unstable
CD009252,11,2015.0,0.0,Unstable
CD009252,12,2020.0,0.0,Unstable
CD009252,13,2021.0,0.0,Unstable
CD009252,14,2022.0,0.0,Unstable
CD009298,3,2021.0,0.0,Unstable
CD009298,4,2021.0,0.0,Unstable
CD009298,5,2021.0,0.0,Unstable
CD009298,6,2021.0,0.0,Unstable
CD009298,7,2021.0,0.0,Unstable
CD009298,8,2021.0,0.0,Unstable
CD009298,9,2021.0,0.0,Unstable
CD009298,10,2022.0,0.0,Unstable
CD009298,11,2022.0,0.0,Unstable
CD009362,3,2012.0,50.0,Fragile
CD009362,4,2012.0,0.0,Unstable
CD009362,5,2015.0,0.0,Unstable
CD009362,6,2015.0,0.0,Unstable
CD009362,7,2015.0,100.0,Robust
CD009362,8,2015.0,100.0,Robust
CD009362,9,2016.0,100.0,Robust
CD009362,10,2016.0,100.0,Robust
CD009362,11,2018.0,100.0,Robust
CD009362,12,2018.0,100.0,Robust
CD009362,13,2018.0,100.0,Robust
CD009362,14,2019.0,100.0,Robust
CD009362,15,2019.0,100.0,Robust
CD009362,16,2019.0,100.0,Robust
CD009362,17,2020.0,100.0,Robust
CD009362,18,2020.0,100.0,Robust
CD009362,19,2020.0,100.0,Robust
CD009362,20,2020.0,100.0,Robust
CD009362,21,2020.0,100.0,Robust
CD009362,22,2020.0,100.0,Robust
CD009362,23,2020.0,100.0,Robust
CD009362,24,2020.0,100.0,Robust
CD009362,25,2020.0,100.0,Robust
CD009362,26,2020.0,100.0,Robust
CD009362,27,2022.0,100.0,Robust
CD009417,3,2004.0,0.0,Unstable
CD009417,4,2009.0,0.0,Unstable
CD009417,5,2014.0,0.0,Unstable
CD009508,3,2007.0,50.0,Fragile
CD009508,4,2008.0,62.5,Fragile
CD009508,5,2010.0,75.0,Moderate
CD009508,6,2012.0,100.0,Robust
CD009508,7,2013.0,100.0,Robust
CD009508,8,2020.0,100.0,Robust
CD009508,9,2020.0,100.0,Robust
CD009508,10,2020.0,87.5,Moderate
CD009531,3,2014.0,0.0,Unstable
CD009531,4,2018.0,0.0,Unstable
CD009531,5,0,0.0,Unstable
CD009531,6,0,0.0,Unstable
CD009531,7,0,0.0,Unstable
CD009531,8,0,0.0,Unstable
CD009535,3,2012.0,50.0,Fragile
CD009535,4,2015.0,75.0,Moderate
CD009535,5,2016.0,100.0,Robust
CD009535,6,2016.0,0.0,Unstable
CD009535,7,2019.0,12.5,Unstable
CD009535,8,2021.0,62.5,Fragile
CD009535,9,2021.0,100.0,Robust
CD009609,3,2018.0,100.0,Robust
CD009609,4,2018.0,100.0,Robust
CD009609,5,2020.0,62.5,Fragile
CD009609,6,2020.0,75.0,Moderate
CD009609,7,2020.0,87.5,Moderate
CD009609,8,2022.0,87.5,Moderate
CD009679,3,2008.0,0.0,Unstable
CD009679,4,2008.0,0.0,Unstable
CD009679,5,2008.0,0.0,Unstable
CD009679,6,2008.0,0.0,Unstable
CD009679,7,2008.0,0.0,Unstable
CD009679,8,2008.0,0.0,Unstable
CD009679,9,2008.0,0.0,Unstable
CD009679,10,2008.0,0.0,Unstable
CD009679,11,2008.0,0.0,Unstable
CD009679,12,2015.0,0.0,Unstable
CD009679,13,2015.0,0.0,Unstable
CD009679,14,2015.0,0.0,Unstable
CD009679,15,2015.0,0.0,Unstable
CD009679,16,2015.0,0.0,Unstable
CD009679,17,2015.0,0.0,Unstable
CD009679,18,2019.0,0.0,Unstable
CD009679,19,2019.0,0.0,Unstable
CD009679,20,2019.0,0.0,Unstable
CD009679,21,2019.0,0.0,Unstable
CD009679,22,2019.0,0.0,Unstable
CD009679,23,2019.0,0.0,Unstable
CD009679,24,2019.0,0.0,Unstable
CD009730,3,1985.0,0.0,Unstable
CD009730,4,1985.0,0.0,Unstable
CD009730,5,1987.0,0.0,Unstable
CD009730,6,1988.0,0.0,Unstable
CD009730,7,1988.0,0.0,Unstable
CD009730,8,1988.0,0.0,Unstable
CD009730,9,1988.0,0.0,Unstable
CD009730,10,1997.0,0.0,Unstable
CD009749,3,2013.0,0.0,Unstable
CD009749,4,2015.0,0.0,Unstable
CD009749,5,2015.0,0.0,Unstable
CD009749,6,2015.0,0.0,Unstable
CD009749,7,2017.0,0.0,Unstable
CD009749,8,2017.0,0.0,Unstable
CD009749,9,2017.0,0.0,Unstable
CD009749,10,2017.0,0.0,Unstable
CD009749,11,2018.0,0.0,Unstable
CD009749,12,2021.0,0.0,Unstable
CD009749,13,2021.0,0.0,Unstable
CD009749,14,2021.0,0.0,Unstable
CD009749,15,2023.0,0.0,Unstable
CD009749,16,2023.0,0.0,Unstable
CD009749,17,2023.0,0.0,Unstable
CD009749,18,2023.0,0.0,Unstable
CD009749,19,2023.0,0.0,Unstable
CD009749,20,0,0.0,Unstable
CD009749,21,0,0.0,Unstable
CD009749,22,0,0.0,Unstable
CD009749,23,0,0.0,Unstable
CD009749,24,0,0.0,Unstable
CD009749,25,0,0.0,Unstable
CD009788,3,2013.0,25.0,Unstable
CD009788,4,2014.0,25.0,Unstable
CD009788,5,2021.0,50.0,Fragile
CD010001,3,2003.0,0.0,Unstable
CD010001,4,2005.0,0.0,Unstable
CD010001,5,2009.0,0.0,Unstable
CD010001,6,2010.0,0.0,Unstable
CD010001,7,2012.0,50.0,Fragile
CD010001,8,2013.0,50.0,Fragile
CD010001,9,2016.0,100.0,Robust
CD010001,10,2018.0,100.0,Robust
CD010001,11,2019.0,100.0,Robust
CD010001,12,2019.0,100.0,Robust
CD010001,13,2019.0,100.0,Robust
CD010001,14,2019.0,100.0,Robust
CD010001,15,2020.0,100.0,Robust
CD010001,16,2021.0,100.0,Robust
CD010001,17,2021.0,100.0,Robust
CD010001,18,2022.0,100.0,Robust
CD010001,19,2022.0,100.0,Robust
CD010001,20,2022.0,100.0,Robust
CD010001,21,2022.0,100.0,Robust
CD010001,22,2023.0,100.0,Robust
CD010001,23,2023.0,100.0,Robust
CD010001,24,0,100.0,Robust
CD010001,25,0,100.0,Robust
CD010145,3,1997.0,0.0,Unstable
CD010145,4,1998.0,0.0,Unstable
CD010145,5,1999.0,50.0,Fragile
CD010145,6,2002.0,100.0,Robust
CD010145,7,2003.0,100.0,Robust
CD010145,8,2007.0,100.0,Robust
CD010145,9,2007.0,100.0,Robust
CD010189,3,2002.0,0.0,Unstable
CD010189,4,2010.0,0.0,Unstable
CD010189,5,2011.0,0.0,Unstable
CD010189,6,2012.0,0.0,Unstable
CD010216,3,2021.0,0.0,Unstable
CD010216,4,2022.0,0.0,Unstable
CD010216,5,2023.0,0.0,Unstable
CD010216,6,2024.0,0.0,Unstable
CD010216,7,2024.0,0.0,Unstable
CD010290,3,2001.0,0.0,Unstable
CD010290,4,2004.0,0.0,Unstable
CD010290,5,2006.0,0.0,Unstable
CD010290,6,2007.0,0.0,Unstable
CD010290,7,2010.0,0.0,Unstable
CD010779,3,2012.0,0.0,Unstable
CD010779,4,2019.0,0.0,Unstable
CD010779,5,2019.0,0.0,Unstable
CD010856,3,1965.0,62.5,Fragile
CD010856,4,1967.0,100.0,Robust
CD010856,5,1971.0,100.0,Robust
CD010856,6,1975.0,100.0,Robust
CD010856,7,1978.0,100.0,Robust
CD010856,8,1984.0,100.0,Robust
CD010856,9,1986.0,100.0,Robust
CD010856,10,2015.0,100.0,Robust
CD010856,11,2019.0,100.0,Robust
CD010856,12,2022.0,100.0,Robust
CD010966,3,0,0.0,Unstable
CD010966,4,0,0.0,Unstable
CD010966,5,0,0.0,Unstable
CD010966,6,0,0.0,Unstable
CD010966,7,0,0.0,Unstable
CD010966,8,0,0.0,Unstable
CD010966,9,2015.0,0.0,Unstable
CD010966,10,2015.0,0.0,Unstable
CD010966,11,2015.0,0.0,Unstable
CD010966,12,2015.0,0.0,Unstable
CD010966,13,2015.0,0.0,Unstable
CD010966,14,2015.0,0.0,Unstable
CD010966,15,2015.0,0.0,Unstable
CD010966,16,2017.0,0.0,Unstable
CD010966,17,2017.0,0.0,Unstable
CD010966,18,2017.0,0.0,Unstable
CD010966,19,2017.0,0.0,Unstable
CD010966,20,2017.0,0.0,Unstable
CD010966,21,2017.0,0.0,Unstable
CD010966,22,2017.0,0.0,Unstable
CD010966,23,2017.0,0.0,Unstable
CD010966,24,2017.0,0.0,Unstable
CD010966,25,2017.0,0.0,Unstable
CD010966,26,2017.0,0.0,Unstable
CD010966,27,2017.0,100.0,Robust
CD010966,28,2018.0,100.0,Robust
CD010966,29,2018.0,100.0,Robust
CD010966,30,2018.0,100.0,Robust
CD010966,31,2018.0,100.0,Robust
CD010966,32,2018.0,100.0,Robust
CD010966,33,2018.0,100.0,Robust
CD010966,34,2018.0,100.0,Robust
CD010966,35,2018.0,100.0,Robust
CD010966,36,2018.0,100.0,Robust
CD010966,37,2018.0,100.0,Robust
CD010966,38,2018.0,100.0,Robust
CD010966,39,2018.0,100.0,Robust
CD010966,40,2018.0,100.0,Robust
CD010966,41,2018.0,100.0,Robust
CD010966,42,2018.0,100.0,Robust
CD010966,43,2018.0,100.0,Robust
CD010966,44,2018.0,100.0,Robust
CD010966,45,2018.0,100.0,Robust
CD010966,46,2018.0,100.0,Robust
CD010966,47,2018.0,100.0,Robust
CD010966,48,2018.0,100.0,Robust
CD010966,49,2018.0,100.0,Robust
CD010966,50,2018.0,100.0,Robust
CD010966,51,2018.0,100.0,Robust
CD010966,52,2018.0,100.0,Robust
CD010966,53,2018.0,100.0,Robust
CD010966,54,2018.0,100.0,Robust
CD010966,55,2018.0,100.0,Robust
CD010966,56,2018.0,100.0,Robust
CD010966,57,2018.0,100.0,Robust
CD010966,58,2018.0,100.0,Robust
CD010966,59,2018.0,100.0,Robust
CD010966,60,2018.0,100.0,Robust
CD010966,61,2018.0,100.0,Robust
CD010966,62,2018.0,100.0,Robust
CD010966,63,2018.0,100.0,Robust
CD010966,64,2021.0,100.0,Robust
CD010966,65,2021.0,100.0,Robust
CD010966,66,2021.0,100.0,Robust
CD010966,67,2021.0,100.0,Robust
CD011039,3,2002.0,12.5,Unstable
CD011039,4,2002.0,12.5,Unstable
CD011039,5,2002.0,0.0,Unstable
CD011044,3,0,0.0,Unstable
CD011044,4,0,50.0,Fragile
CD011044,5,0,50.0,Fragile
CD011044,6,0,100.0,Robust
CD011044,7,0,100.0,Robust
CD011044,8,0,100.0,Robust
CD011044,9,0,100.0,Robust
CD011044,10,0,100.0,Robust
CD011044,11,0,100.0,Robust
CD011044,12,0,100.0,Robust
CD011044,13,0,100.0,Robust
CD011044,14,0,100.0,Robust
CD011044,15,0,100.0,Robust
CD011044,16,0,100.0,Robust
CD011044,17,0,100.0,Robust
CD011044,18,0,100.0,Robust
CD011044,19,0,100.0,Robust
CD011044,20,0,100.0,Robust
CD011044,21,0,100.0,Robust
CD011044,22,2004.0,100.0,Robust
CD011044,23,2015.0,100.0,Robust
CD011044,24,2017.0,100.0,Robust
CD011044,25,2018.0,100.0,Robust
CD011044,26,2020.0,100.0,Robust
CD011120,3,2013.0,0.0,Unstable
CD011120,4,2013.0,0.0,Unstable
CD011120,5,2015.0,0.0,Unstable
CD011120,6,2015.0,0.0,Unstable
CD011120,7,2020.0,0.0,Unstable
CD011120,8,2020.0,0.0,Unstable
CD011120,9,2022.0,0.0,Unstable
CD011197,3,2016.0,0.0,Unstable
CD011197,4,2019.0,0.0,Unstable
CD011197,5,2023.0,0.0,Unstable
CD011197,6,0,0.0,Unstable
CD011204,3,2000.0,100.0,Robust
CD011204,4,2000.0,100.0,Robust
CD011204,5,2000.0,100.0,Robust
CD011204,6,2000.0,100.0,Robust
CD011204,7,2000.0,100.0,Robust
CD011204,8,2005.0,100.0,Robust
CD011204,9,2005.0,100.0,Robust
CD011204,10,2008.0,100.0,Robust
CD011204,11,2009.0,100.0,Robust
CD011204,12,2014.0,100.0,Robust
CD011204,13,2016.0,100.0,Robust
CD011381,3,1993.0,50.0,Fragile
CD011381,4,1995.0,50.0,Fragile
CD011381,5,1997.0,100.0,Robust
CD011381,6,1998.0,50.0,Fragile
CD011381,7,1998.0,100.0,Robust
CD011381,8,2002.0,25.0,Unstable
CD011381,9,2002.0,50.0,Fragile
CD011381,10,2006.0,100.0,Robust
CD011381,11,2007.0,100.0,Robust
CD011381,12,2008.0,100.0,Robust
CD011381,13,2008.0,100.0,Robust
CD011381,14,2009.0,100.0,Robust
CD011381,15,2010.0,100.0,Robust
CD011381,16,2010.0,100.0,Robust
CD011381,17,2010.0,62.5,Fragile
CD011381,18,2012.0,25.0,Unstable
CD011381,19,2012.0,87.5,Moderate
CD011381,20,2012.0,25.0,Unstable
CD011381,21,2012.0,100.0,Robust
CD011381,22,2012.0,100.0,Robust
CD011381,23,2012.0,100.0,Robust
CD011381,24,2012.0,100.0,Robust
CD011381,25,2012.0,100.0,Robust
CD011381,26,2013.0,100.0,Robust
CD011381,27,2013.0,100.0,Robust
CD011381,28,2013.0,100.0,Robust
CD011381,29,2013.0,100.0,Robust
CD011381,30,2014.0,100.0,Robust
CD011381,31,2014.0,100.0,Robust
CD011381,32,2014.0,100.0,Robust
CD011381,33,2014.0,100.0,Robust
CD011381,34,2014.0,100.0,Robust
CD011381,35,2014.0,100.0,Robust
CD011381,36,2014.0,100.0,Robust
CD011381,37,2015.0,100.0,Robust
CD011381,38,2017.0,100.0,Robust
CD011381,39,2017.0,100.0,Robust
CD011381,40,2017.0,100.0,Robust
CD011381,41,2019.0,100.0,Robust
CD011381,42,2020.0,100.0,Robust
CD011381,43,2020.0,100.0,Robust
CD011381,44,2020.0,100.0,Robust
CD011381,45,2021.0,100.0,Robust
CD011381,46,2021.0,75.0,Moderate
CD011535,3,0,100.0,Robust
CD011535,4,0,100.0,Robust
CD011535,5,0,100.0,Robust
CD011535,6,0,100.0,Robust
CD011535,7,2012.0,100.0,Robust
CD011535,8,2012.0,100.0,Robust
CD011535,9,2013.0,100.0,Robust
CD011535,10,2013.0,100.0,Robust
CD011535,11,2014.0,100.0,Robust
CD011535,12,2014.0,100.0,Robust
CD011535,13,2014.0,100.0,Robust
CD011535,14,2015.0,100.0,Robust
CD011535,15,2015.0,100.0,Robust
CD011535,16,2015.0,100.0,Robust
CD011535,17,2015.0,100.0,Robust
CD011535,18,2016.0,100.0,Robust
CD011535,19,2016.0,100.0,Robust
CD011535,20,2016.0,100.0,Robust
CD011535,21,2017.0,100.0,Robust
CD011535,22,2017.0,100.0,Robust
CD011535,23,2017.0,100.0,Robust
CD011535,24,2017.0,100.0,Robust
CD011535,25,2017.0,100.0,Robust
CD011535,26,2017.0,100.0,Robust
CD011535,27,2017.0,100.0,Robust
CD011535,28,2018.0,100.0,Robust
CD011535,29,2018.0,100.0,Robust
CD011535,30,2018.0,100.0,Robust
CD011535,31,2019.0,100.0,Robust
CD011535,32,2019.0,100.0,Robust
CD011535,33,2020.0,100.0,Robust
CD011535,34,2020.0,100.0,Robust
CD011535,35,2021.0,100.0,Robust
CD011535,36,2023.0,100.0,Robust
CD011535,37,2023.0,100.0,Robust
CD011535,38,2024.0,100.0,Robust
CD011600,3,2018.0,50.0,Fragile
CD011600,4,2020.0,100.0,Robust
CD011600,5,2020.0,100.0,Robust
CD011626,3,2016.0,0.0,Unstable
CD011626,4,2016.0,0.0,Unstable
CD011626,5,2017.0,50.0,Fragile
CD011626,6,2017.0,50.0,Fragile
CD011626,7,2017.0,0.0,Unstable
CD011626,8,2017.0,0.0,Unstable
CD011626,9,2019.0,0.0,Unstable
CD011626,10,2019.0,0.0,Unstable
CD011626,11,2022.0,0.0,Unstable
CD011627,3,2015.0,12.5,Unstable
CD011627,4,2016.0,12.5,Unstable
CD011627,5,2016.0,12.5,Unstable
CD011627,6,2016.0,12.5,Unstable
CD011627,7,2016.0,12.5,Unstable
CD011627,8,2020.0,12.5,Unstable
CD011670,3,2018.0,0.0,Unstable
CD011670,4,2018.0,0.0,Unstable
CD011670,5,2018.0,0.0,Unstable
CD011670,6,2021.0,0.0,Unstable
CD011670,7,2021.0,0.0,Unstable
CD011671,3,0,0.0,Unstable
CD011671,4,0,0.0,Unstable
CD011671,5,0,0.0,Unstable
CD011671,6,0,25.0,Unstable
CD011671,7,1985.0,37.5,Unstable
CD011671,8,1985.0,62.5,Fragile
CD011671,9,1994.0,62.5,Fragile
CD011671,10,2001.0,87.5,Moderate
CD011671,11,2008.0,87.5,Moderate
CD011671,12,2008.0,100.0,Robust
CD011671,13,2008.0,100.0,Robust
CD011671,14,2014.0,100.0,Robust
CD011671,15,2015.0,100.0,Robust
CD011671,16,2018.0,100.0,Robust
CD011671,17,2020.0,100.0,Robust
CD011689,3,2001.0,62.5,Fragile
CD011689,4,2001.0,75.0,Moderate
CD011689,5,2001.0,100.0,Robust
CD011689,6,2001.0,100.0,Robust
CD011689,7,2001.0,100.0,Robust
CD011689,8,2001.0,100.0,Robust
CD011689,9,2002.0,100.0,Robust
CD011689,10,2002.0,100.0,Robust
CD011689,11,2002.0,100.0,Robust
CD011689,12,2002.0,100.0,Robust
CD011689,13,2003.0,100.0,Robust
CD011689,14,2003.0,100.0,Robust
CD011689,15,2006.0,100.0,Robust
CD011689,16,2006.0,100.0,Robust
CD011689,17,2006.0,100.0,Robust
CD011689,18,2006.0,100.0,Robust
CD011689,19,2007.0,100.0,Robust
CD011689,20,2009.0,100.0,Robust
CD011689,21,2010.0,100.0,Robust
CD011689,22,2011.0,100.0,Robust
CD011689,23,2012.0,100.0,Robust
CD011689,24,2012.0,100.0,Robust
CD011689,25,2014.0,100.0,Robust
CD011689,26,2015.0,100.0,Robust
CD011689,27,2015.0,100.0,Robust
CD011689,28,2016.0,100.0,Robust
CD011689,29,2016.0,100.0,Robust
CD011689,30,2021.0,100.0,Robust
CD011689,31,0,100.0,Robust
CD011762,3,2006.0,0.0,Unstable
CD011762,4,2007.0,0.0,Unstable
CD011762,5,2007.0,0.0,Unstable
CD011762,6,2007.0,0.0,Unstable
CD011762,7,2008.0,0.0,Unstable
CD011762,8,2008.0,0.0,Unstable
CD011762,9,2008.0,0.0,Unstable
CD011762,10,2009.0,0.0,Unstable
CD011762,11,2009.0,0.0,Unstable
CD011762,12,2010.0,0.0,Unstable
CD011762,13,2010.0,0.0,Unstable
CD011762,14,2010.0,0.0,Unstable
CD011762,15,2010.0,0.0,Unstable
CD011762,16,2010.0,0.0,Unstable
CD011762,17,2013.0,0.0,Unstable
CD011762,18,2013.0,0.0,Unstable
CD011762,19,2014.0,0.0,Unstable
CD011762,20,2014.0,0.0,Unstable
CD011762,21,2014.0,0.0,Unstable
CD011762,22,2014.0,0.0,Unstable
CD011762,23,2015.0,0.0,Unstable
CD011762,24,2015.0,0.0,Unstable
CD011762,25,2020.0,0.0,Unstable
CD011762,26,2021.0,0.0,Unstable
CD011762,27,2021.0,0.0,Unstable
CD011762,28,2021.0,0.0,Unstable
CD011762,29,2023.0,0.0,Unstable
CD011778,3,2009.0,0.0,Unstable
CD011778,4,2011.0,0.0,Unstable
CD011778,5,2012.0,0.0,Unstable
CD011778,6,2013.0,0.0,Unstable
CD011778,7,2014.0,0.0,Unstable
CD011778,8,2014.0,0.0,Unstable
CD011778,9,2014.0,62.5,Fragile
CD011778,10,2015.0,62.5,Fragile
CD011778,11,2015.0,75.0,Moderate
CD011778,12,2015.0,100.0,Robust
CD011778,13,2015.0,100.0,Robust
CD011778,14,2015.0,100.0,Robust
CD011778,15,2016.0,100.0,Robust
CD011778,16,2016.0,100.0,Robust
CD011778,17,2016.0,100.0,Robust
CD011778,18,2016.0,100.0,Robust
CD011778,19,2018.0,100.0,Robust
CD011778,20,2019.0,100.0,Robust
CD011778,21,2019.0,100.0,Robust
CD011778,22,2019.0,100.0,Robust
CD011778,23,2019.0,100.0,Robust
CD011778,24,2020.0,100.0,Robust
CD011778,25,2020.0,100.0,Robust
CD011778,26,2020.0,100.0,Robust
CD011778,27,2020.0,100.0,Robust
CD011778,28,2021.0,100.0,Robust
CD011778,29,2021.0,100.0,Robust
CD011778,30,2022.0,100.0,Robust
CD011778,31,2022.0,100.0,Robust
CD011778,32,2022.0,100.0,Robust
CD011778,33,0,100.0,Robust
CD011778,34,0,100.0,Robust
CD011778,35,0,100.0,Robust
CD011778,36,0,100.0,Robust
CD011778,37,0,100.0,Robust
CD011778,38,0,100.0,Robust
CD011793,3,2003.0,0.0,Unstable
CD011793,4,2007.0,0.0,Unstable
CD011793,5,2009.0,0.0,Unstable
CD011793,6,2015.0,0.0,Unstable
CD011793,7,2018.0,0.0,Unstable
CD011793,8,2018.0,0.0,Unstable
CD011793,9,2019.0,0.0,Unstable
CD011793,10,2019.0,0.0,Unstable
CD011793,11,2020.0,0.0,Unstable
CD011793,12,2020.0,0.0,Unstable
CD011793,13,2021.0,0.0,Unstable
CD011866,3,1999.0,0.0,Unstable
CD011866,4,2001.0,0.0,Unstable
CD011866,5,2003.0,12.5,Unstable
CD011866,6,2005.0,12.5,Unstable
CD011866,7,2005.0,50.0,Fragile
CD011866,8,2005.0,62.5,Fragile
CD011866,9,2006.0,62.5,Fragile
CD011866,10,2006.0,62.5,Fragile
CD011866,11,2007.0,75.0,Moderate
CD011866,12,2007.0,100.0,Robust
CD011866,13,2009.0,100.0,Robust
CD011866,14,2010.0,100.0,Robust
CD011866,15,2011.0,100.0,Robust
CD011866,16,2012.0,87.5,Moderate
CD011866,17,2013.0,100.0,Robust
CD011866,18,2013.0,100.0,Robust
CD011866,19,2013.0,100.0,Robust
CD011866,20,2014.0,100.0,Robust
CD011866,21,2014.0,100.0,Robust
CD011866,22,2015.0,100.0,Robust
CD011866,23,2016.0,100.0,Robust
CD011866,24,2017.0,100.0,Robust
CD011866,25,2018.0,100.0,Robust
CD011866,26,2018.0,100.0,Robust
CD011866,27,2019.0,100.0,Robust
CD011866,28,0,100.0,Robust
CD011885,3,2010.0,0.0,Unstable
CD011885,4,2011.0,0.0,Unstable
CD011885,5,2011.0,0.0,Unstable
CD011885,6,2018.0,0.0,Unstable
CD011885,7,2022.0,12.5,Unstable
CD012067,3,2011.0,0.0,Unstable
CD012067,4,2011.0,0.0,Unstable
